"Step","llm_v4_direct_select_pos_1 - total_success","llm_v4_direct_select_pos_1 - total_success__MIN","llm_v4_direct_select_pos_1 - total_success__MAX","llm_v3_pos_neg_dst - total_success","llm_v3_pos_neg_dst - total_success__MIN","llm_v3_pos_neg_dst - total_success__MAX","fbe_baseline - total_success","fbe_baseline - total_success__MIN","fbe_baseline - total_success__MAX","llm_v2_pos_cot - total_success","llm_v2_pos_cot - total_success__MIN","llm_v2_pos_cot - total_success__MAX","l3mvn_baseline_local_step_15 - total_success","l3mvn_baseline_local_step_15 - total_success__MIN","l3mvn_baseline_local_step_15 - total_success__MAX","llm_v1_no_cot_local_step_15 - total_success","llm_v1_no_cot_local_step_15 - total_success__MIN","llm_v1_no_cot_local_step_15 - total_success__MAX","sem_exp_baseline - total_success","sem_exp_baseline - total_success__MIN","sem_exp_baseline - total_success__MAX"
"14290","0.5102739726027398","0.5102739726027398","0.5102739726027398","0.49094202898550726","0.49094202898550726","0.49094202898550726","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.47549909255898365","0.47549909255898365","0.47549909255898365","0.4765751211631664","0.4765751211631664","0.4765751211631664","0.5027124773960217","0.5027124773960217","0.5027124773960217","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14300","0.5102389078498294","0.5102389078498294","0.5102389078498294","0.49094202898550726","0.49094202898550726","0.49094202898550726","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.47549909255898365","0.47549909255898365","0.47549909255898365","0.4765751211631664","0.4765751211631664","0.4765751211631664","0.5027124773960217","0.5027124773960217","0.5027124773960217","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14310","0.5102389078498294","0.5102389078498294","0.5102389078498294","0.49094202898550726","0.49094202898550726","0.49094202898550726","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.47549909255898365","0.47549909255898365","0.47549909255898365","0.4765751211631664","0.4765751211631664","0.4765751211631664","0.5027124773960217","0.5027124773960217","0.5027124773960217","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14320","0.5102389078498294","0.5102389078498294","0.5102389078498294","0.49094202898550726","0.49094202898550726","0.49094202898550726","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.47549909255898365","0.47549909255898365","0.47549909255898365","0.47665056360708535","0.47665056360708535","0.47665056360708535","0.5018050541516246","0.5018050541516246","0.5018050541516246","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14330","0.5102389078498294","0.5102389078498294","0.5102389078498294","0.49005424954792043","0.49005424954792043","0.49005424954792043","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.4746376811594203","0.4746376811594203","0.4746376811594203","0.47665056360708535","0.47665056360708535","0.47665056360708535","0.5018050541516246","0.5018050541516246","0.5018050541516246","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14340","0.5102389078498294","0.5102389078498294","0.5102389078498294","0.49005424954792043","0.49005424954792043","0.49005424954792043","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.4746376811594203","0.4746376811594203","0.4746376811594203","0.47665056360708535","0.47665056360708535","0.47665056360708535","0.5018050541516246","0.5018050541516246","0.5018050541516246","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14350","0.5093696763202725","0.5093696763202725","0.5093696763202725","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.4746376811594203","0.4746376811594203","0.4746376811594203","0.47665056360708535","0.47665056360708535","0.47665056360708535","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14360","0.5093696763202725","0.5093696763202725","0.5093696763202725","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.4755877034358047","0.4755877034358047","0.4755877034358047","0.4758842443729904","0.4758842443729904","0.4758842443729904","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14370","0.5085034013605442","0.5085034013605442","0.5085034013605442","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.46972477064220186","0.46972477064220186","0.46972477064220186","0.4755877034358047","0.4755877034358047","0.4755877034358047","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.4051383399209486","0.4051383399209486","0.4051383399209486"
"14380","0.5093378607809848","0.5093378607809848","0.5093378607809848","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.46886446886446886","0.46886446886446886","0.46886446886446886","0.4755877034358047","0.4755877034358047","0.4755877034358047","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.40433925049309666","0.40433925049309666","0.40433925049309666"
"14390","0.5093378607809848","0.5093378607809848","0.5093378607809848","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.46983546617915906","0.46983546617915906","0.46983546617915906","0.4747292418772563","0.4747292418772563","0.4747292418772563","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.40433925049309666","0.40433925049309666","0.40433925049309666"
"14400","0.5101694915254237","0.5101694915254237","0.5101694915254237","0.4882882882882883","0.4882882882882883","0.4882882882882883","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.4747292418772563","0.4747292418772563","0.4747292418772563","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5009009009009009","0.5009009009009009","0.5009009009009009","0.40433925049309666","0.40433925049309666","0.40433925049309666"
"14410","0.5101694915254237","0.5101694915254237","0.5101694915254237","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.4747292418772563","0.4747292418772563","0.4747292418772563","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5","0.5","0.5","0.40433925049309666","0.40433925049309666","0.40433925049309666"
"14420","0.5101694915254237","0.5101694915254237","0.5101694915254237","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.4747292418772563","0.4747292418772563","0.4747292418772563","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5","0.5","0.5","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14430","0.5109983079526227","0.5109983079526227","0.5109983079526227","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008976660682226","0.5008976660682226","0.5008976660682226","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14440","0.5109983079526227","0.5109983079526227","0.5109983079526227","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008976660682226","0.5008976660682226","0.5008976660682226","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14450","0.5101351351351351","0.5101351351351351","0.5101351351351351","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008976660682226","0.5008976660682226","0.5008976660682226","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14460","0.5101351351351351","0.5101351351351351","0.5101351351351351","0.48741007194244607","0.48741007194244607","0.48741007194244607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008976660682226","0.5008976660682226","0.5008976660682226","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14470","0.5101351351351351","0.5101351351351351","0.5101351351351351","0.4865350089766607","0.4865350089766607","0.4865350089766607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008944543828264","0.5008944543828264","0.5008944543828264","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14480","0.5101351351351351","0.5101351351351351","0.5101351351351351","0.4865350089766607","0.4865350089766607","0.4865350089766607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008944543828264","0.5008944543828264","0.5008944543828264","0.40471512770137524","0.40471512770137524","0.40471512770137524"
"14490","0.5109612141652614","0.5109612141652614","0.5109612141652614","0.4865350089766607","0.4865350089766607","0.4865350089766607","0.4708029197080292","0.4708029197080292","0.4708029197080292","0.47387387387387386","0.47387387387387386","0.47387387387387386","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008944543828264","0.5008944543828264","0.5008944543828264","0.403921568627451","0.403921568627451","0.403921568627451"
"14500","0.5109612141652614","0.5109612141652614","0.5109612141652614","0.4865350089766607","0.4865350089766607","0.4865350089766607","0.4690909090909091","0.4690909090909091","0.4690909090909091","0.47302158273381295","0.47302158273381295","0.47302158273381295","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008944543828264","0.5008944543828264","0.5008944543828264","0.403921568627451","0.403921568627451","0.403921568627451"
"14510","0.5109612141652614","0.5109612141652614","0.5109612141652614","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.46823956442831216","0.46823956442831216","0.46823956442831216","0.473967684021544","0.473967684021544","0.473967684021544","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008912655971479","0.5008912655971479","0.5008912655971479","0.403921568627451","0.403921568627451","0.403921568627451"
"14520","0.5109612141652614","0.5109612141652614","0.5109612141652614","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.46823956442831216","0.46823956442831216","0.46823956442831216","0.473967684021544","0.473967684021544","0.473967684021544","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5008912655971479","0.5008912655971479","0.5008912655971479","0.403921568627451","0.403921568627451","0.403921568627451"
"14530","0.5109612141652614","0.5109612141652614","0.5109612141652614","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.46835443037974683","0.46835443037974683","0.46835443037974683","0.473967684021544","0.473967684021544","0.473967684021544","0.4751203852327448","0.4751203852327448","0.4751203852327448","0.5","0.5","0.5","0.403921568627451","0.403921568627451","0.403921568627451"
"14540","0.51010101010101","0.51010101010101","0.51010101010101","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.4675090252707581","0.4675090252707581","0.4675090252707581","0.473967684021544","0.473967684021544","0.473967684021544","0.47435897435897434","0.47435897435897434","0.47435897435897434","0.5","0.5","0.5","0.403921568627451","0.403921568627451","0.403921568627451"
"14550","0.51010101010101","0.51010101010101","0.51010101010101","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.4675090252707581","0.4675090252707581","0.4675090252707581","0.473967684021544","0.473967684021544","0.473967684021544","0.4736","0.4736","0.4736","0.5","0.5","0.5","0.403921568627451","0.403921568627451","0.403921568627451"
"14560","0.51010101010101","0.51010101010101","0.51010101010101","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.473967684021544","0.473967684021544","0.473967684021544","0.4744408945686901","0.4744408945686901","0.4744408945686901","0.5","0.5","0.5","0.40234375","0.40234375","0.40234375"
"14570","0.51010101010101","0.51010101010101","0.51010101010101","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.473967684021544","0.473967684021544","0.473967684021544","0.4744408945686901","0.4744408945686901","0.4744408945686901","0.5","0.5","0.5","0.4015594541910331","0.4015594541910331","0.4015594541910331"
"14580","0.51010101010101","0.51010101010101","0.51010101010101","0.4874551971326165","0.4874551971326165","0.4874551971326165","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.473967684021544","0.473967684021544","0.473967684021544","0.4744408945686901","0.4744408945686901","0.4744408945686901","0.5","0.5","0.5","0.4015594541910331","0.4015594541910331","0.4015594541910331"
"14590","0.51010101010101","0.51010101010101","0.51010101010101","0.4857142857142857","0.4857142857142857","0.4857142857142857","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.473967684021544","0.473967684021544","0.473967684021544","0.4744408945686901","0.4744408945686901","0.4744408945686901","0.5","0.5","0.5","0.40077821011673154","0.40077821011673154","0.40077821011673154"
